Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
JFIN,2023-12-31,5644766000.0,3264305000.0,2380461000.0,5466873000.0,3455320000.0,1332470000.0,1297619000.0,0.23736037036163085,24.24
JWN,2024-01-31,8444000000.0,7596000000.0,848000000.0,14693000000.0,5390000000.0,535000000.0,134000000.0,0.009119989110460764,0.82
K,2024-12-31,15628000000.0,11746000000.0,3882000000.0,12749000000.0,4545000000.0,1873000000.0,1343000000.0,0.10534159541924856,
K,2023-12-31,15621000000.0,12252000000.0,3369000000.0,13122000000.0,4283000000.0,1505000000.0,951000000.0,0.07247370827617741,2.76
KAI,2024-12-31,1430345000.0,572217000.0,858128000.0,1053384000.0,466148000.0,171910000.0,111598000.0,0.10594237239221405,9.48
KAI,2023-12-31,1175665000.0,399425000.0,776240000.0,957672000.0,416306000.0,166480000.0,116069000.0,0.12119911619009431,9.9
KC,2023-12-31,15070278000.0,7824374000.0,7245904000.0,7047461000.0,850169000.0,-1354067000.0,-2176340000.0,-0.3088119253160819,-9.15
KGEI,2023-12-31,224357000.0,53943000.0,170414000.0,114987000.0,80290000.0,75177000.0,19280000.0,0.1676711280405611,0.53
KMDA,2024-12-31,372255000.0,112791000.0,259464000.0,160953000.0,69967000.0,20051000.0,14462000.0,0.08985231713605835,
KMDA,2023-12-31,354907000.0,110886000.0,244021000.0,142519000.0,55490000.0,10064000.0,8284000.0,0.058125583255565924,0.15
KT,2023-12-31,42791647000000.0,24249072000000.0,18542575000000.0,26287201000000.0,16724573000000.0,1689118000000.0,993325000000.0,0.037787400796303876,1988.5
LAUR,2024-12-31,1862060000.0,903517000.0,958543000.0,1566642000.0,419759000.0,373983000.0,296474000.0,0.18924170295447204,1.92
LAUR,2023-12-31,2125616000.0,1176478000.0,949138000.0,1484288000.0,394507000.0,341895000.0,107590000.0,0.07248593264918937,0.68
LBRDK,2024-12-31,16687000000.0,6879000000.0,9808000000.0,1016000000.0,,92000000.0,869000000.0,0.8553149606299213,6.08
LBRDK,2023-12-31,15641000000.0,6618000000.0,9023000000.0,981000000.0,,73000000.0,688000000.0,0.7013251783893986,4.71
LBRDA,2024-12-31,16687000000.0,6879000000.0,9808000000.0,1016000000.0,,92000000.0,869000000.0,0.8553149606299213,
